Source,Target,Weight
YouTuber,Bryan,1
YouTuber,Frankie,5
YouTuber,rata tosco,2
YouTuber,egil,1
YouTuber,ágil,1
YouTuber,Uno Vale,1
YouTuber,Inés,6
YouTuber,Lines,5
YouTuber,mijael healines,1
YouTuber,Torre,1
YouTuber,Camilo,1
YouTuber,Alfred,1
YouTuber,Anda,1
YouTuber,May,1
YouTuber,Johan,2
YouTuber,Diego Paz,1
YouTuber,Cindy Brock,1
YouTuber,Freud,1
YouTuber,Chucho,3
YouTuber,Antiguo Vegeta,1
YouTuber,Vicky,1
YouTuber,Estrella,1
YouTuber,Sandra,12
YouTuber,Ginger,1
YouTuber,Luis Fernando,2
YouTuber,Cole,2
